key,manufacturer,ID,type,stages,ratio,mass,inertia,efficiency,direction,max_int_torque,max_cont_torque
MM_GPX19HSKLSL16D0CPSC,Maxon,GPX19HSKLSL16D0CPSC,planetary,2,15.5817174515235,0.054,1e-08,0.8,1,0.25,0.2
MM_GPX19HSKLSL21D0CPSC,Maxon,GPX19HSKLSL21D0CPSC,planetary,2,20.9514170040486,0.054,1e-08,0.8,1,0.25,0.2
MM_GPX19HSKLSL26D0CPSC,Maxon,GPX19HSKLSL26D0CPSC,planetary,2,26.0526315789474,0.054,9.03e-09,0.8,1,0.25,0.2
MM_GPX19HSKLSL28D0CPSC,Maxon,GPX19HSKLSL28D0CPSC,planetary,2,28.1715976331361,0.054,5.16e-09,0.8,1,0.25,0.2
MM_GPX19HSKLSL35D0CPSC,Maxon,GPX19HSKLSL35D0CPSC,planetary,2,35.0307692307692,0.054,5e-09,0.8,1,0.25,0.2
MM_GPX19HSKLSL44D0CPSC,Maxon,GPX19HSKLSL44D0CPSC,planetary,2,43.56,0.054,3.24e-09,0.8,1,0.25,0.2
MM_GPX19LNKLSL0103CPLW,Maxon,GPX19LNKLSL0103CPLW,planetary,3,102.839335180055,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0111CPLW,Maxon,GPX19LNKLSL0111CPLW,planetary,3,111.203674867642,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0138CPLW,Maxon,GPX19LNKLSL0138CPLW,planetary,3,138.279352226721,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0150CPLW,Maxon,GPX19LNKLSL0150CPLW,planetary,3,149.526172052799,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0172CPLW,Maxon,GPX19LNKLSL0172CPLW,planetary,3,171.947368421053,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0186CPLW,Maxon,GPX19LNKLSL0186CPLW,planetary,3,185.932544378698,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0231CPLW,Maxon,GPX19LNKLSL0231CPLW,planetary,3,231.203076923077,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL0243CPLW,Maxon,GPX19LNKLSL0243CPLW,planetary,4,242.789918739113,0.055,3.23e-08,0.9,1,0.8,0.64
MM_GPX19LNKLSL0326CPLW,Maxon,GPX19LNKLSL0326CPLW,planetary,4,326.459059966131,0.055,3.23e-08,0.9,1,0.8,0.64
MM_GPX19LNKLSL03D9CPLW,Maxon,GPX19LNKLSL03D9CPLW,planetary,1,3.94736842105263,0.03,3.02e-08,0.9,1,0.35,0.28
MM_GPX19LNKLSL0406CPLW,Maxon,GPX19LNKLSL0406CPLW,planetary,4,405.944744131798,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL0439CPLW,Maxon,GPX19LNKLSL0439CPLW,planetary,4,438.961874477536,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL0546CPLW,Maxon,GPX19LNKLSL0546CPLW,planetary,4,545.839548263371,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL0590CPLW,Maxon,GPX19LNKLSL0590CPLW,planetary,4,590.234889682102,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL05D3CPLW,Maxon,GPX19LNKLSL05D3CPLW,planetary,1,5.30769230769231,0.03,3.02e-08,0.9,1,0.35,0.28
MM_GPX19LNKLSL0679CPLW,Maxon,GPX19LNKLSL0679CPLW,planetary,4,678.739612188366,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL06D6CPLW,Maxon,GPX19LNKLSL06D6CPLW,planetary,1,6.6,0.03,3.02e-08,0.9,1,0.35,0.28
MM_GPX19LNKLSL0734CPLW,Maxon,GPX19LNKLSL0734CPLW,planetary,4,733.94425412644,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL0794CPLW,Maxon,GPX19LNKLSL0794CPLW,planetary,4,793.638913203319,0.055,3.23e-08,0.9,1,0.8,0.64
MM_GPX19LNKLSL0913CPLW,Maxon,GPX19LNKLSL0913CPLW,planetary,4,912.643724696356,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL0987CPLW,Maxon,GPX19LNKLSL0987CPLW,planetary,4,986.872735548475,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL1135CPLW,Maxon,GPX19LNKLSL1135CPLW,planetary,4,1134.85263157895,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL1227CPLW,Maxon,GPX19LNKLSL1227CPLW,planetary,4,1227.15479289941,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL1526CPLW,Maxon,GPX19LNKLSL1526CPLW,planetary,4,1525.94030769231,0.055,3.23e-08,0.9,1,0.35,0.64
MM_GPX19LNKLSL16D0CPLW,Maxon,GPX19LNKLSL16D0CPLW,planetary,2,15.5817174515235,0.04,2.26e-08,0.8,1,0.45,0.36
MM_GPX19LNKLSL21D0CPLW,Maxon,GPX19LNKLSL21D0CPLW,planetary,2,20.9514170040486,0.04,2.26e-08,0.8,1,0.45,0.36
MM_GPX19LNKLSL26D0CPLW,Maxon,GPX19LNKLSL26D0CPLW,planetary,2,26.0526315789474,0.04,2.26e-08,0.8,1,0.45,0.36
MM_GPX19LNKLSL28D0CPLW,Maxon,GPX19LNKLSL28D0CPLW,planetary,2,28.1715976331361,0.04,2.26e-08,0.8,1,0.45,0.36
MM_GPX19LNKLSL35D0CPLW,Maxon,GPX19LNKLSL35D0CPLW,planetary,2,35.0307692307692,0.04,2.26e-08,0.8,1,0.45,0.36
MM_GPX19LNKLSL62D0CPLW,Maxon,GPX19LNKLSL62D0CPLW,planetary,3,61.5067794139087,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LNKLSL83D0CPLW,Maxon,GPX19LNKLSL83D0CPLW,planetary,3,82.7029618580865,0.043,1.6e-08,0.75,1,0.65,0.52
MM_GPX19LZKLSL0103CPLW,Maxon,GPX19LZKLSL0103CPLW,planetary,3,102.839335180055,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0111CPLW,Maxon,GPX19LZKLSL0111CPLW,planetary,3,111.203674867642,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0138CPLW,Maxon,GPX19LZKLSL0138CPLW,planetary,3,138.279352226721,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0150CPLW,Maxon,GPX19LZKLSL0150CPLW,planetary,3,102.755395683453,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0172CPLW,Maxon,GPX19LZKLSL0172CPLW,planetary,3,171.947368421053,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0186CPLW,Maxon,GPX19LZKLSL0186CPLW,planetary,3,185.932544378698,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0231CPLW,Maxon,GPX19LZKLSL0231CPLW,planetary,3,231.203076923077,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL0243CPLW,Maxon,GPX19LZKLSL0243CPLW,planetary,4,242.789918739113,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0326CPLW,Maxon,GPX19LZKLSL0326CPLW,planetary,4,326.459059966131,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0406CPLW,Maxon,GPX19LZKLSL0406CPLW,planetary,4,405.944744131798,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0439CPLW,Maxon,GPX19LZKLSL0439CPLW,planetary,4,438.961874477536,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0546CPLW,Maxon,GPX19LZKLSL0546CPLW,planetary,4,545.839548263371,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0590CPLW,Maxon,GPX19LZKLSL0590CPLW,planetary,4,590.234889682102,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0679CPLW,Maxon,GPX19LZKLSL0679CPLW,planetary,4,678.739612188366,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0734CPLW,Maxon,GPX19LZKLSL0734CPLW,planetary,4,733.94425412644,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0794CPLW,Maxon,GPX19LZKLSL0794CPLW,planetary,4,793.638913203319,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0913CPLW,Maxon,GPX19LZKLSL0913CPLW,planetary,4,912.643724696356,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL0987CPLW,Maxon,GPX19LZKLSL0987CPLW,planetary,4,986.872735548475,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL1135CPLW,Maxon,GPX19LZKLSL1135CPLW,planetary,4,1134.85263157895,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL1227CPLW,Maxon,GPX19LZKLSL1227CPLW,planetary,4,1227.15479289941,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL1526CPLW,Maxon,GPX19LZKLSL1526CPLW,planetary,4,1525.94030769231,0.055,3.23e-08,0.65,1,1,0.8
MM_GPX19LZKLSL16D0CPLW,Maxon,GPX19LZKLSL16D0CPLW,planetary,2,15.5817174515235,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19LZKLSL21D0CPLW,Maxon,GPX19LZKLSL21D0CPLW,planetary,2,20.9514170040486,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19LZKLSL26D0CPLW,Maxon,GPX19LZKLSL26D0CPLW,planetary,2,26.0526315789474,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19LZKLSL28D0CPLW,Maxon,GPX19LZKLSL28D0CPLW,planetary,2,28.1715976331361,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19LZKLSL35D0CPLW,Maxon,GPX19LZKLSL35D0CPLW,planetary,2,35.0307692307692,0.04,2.26e-08,0.8,1,0.55,0.45
MM_GPX19LZKLSL62D0CPLW,Maxon,GPX19LZKLSL62D0CPLW,planetary,3,61.5067794139087,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19LZKLSL83D0CPLW,Maxon,GPX19LZKLSL83D0CPLW,planetary,3,82.7029618580865,0.043,1.6e-08,0.75,1,0.8,0.65
MM_GPX19M1KLSL03D9CPSC,Maxon,GPX19M1KLSL03D9CPSC,planetary,1,3.94736842105263,0.056,1.33e-08,0.85,1,0.1,0.08
MM_GPX19M1KLSL05D3CPSC,Maxon,GPX19M1KLSL05D3CPSC,planetary,1,5.30769230769231,0.056,7.24e-09,0.85,1,0.1,0.08
MM_GPX19M1KLSL06D6CPSC,Maxon,GPX19M1KLSL06D6CPSC,planetary,1,6.6,0.056,4.42e-09,0.85,1,0.1,0.08
MM_GPX19M1KLSL16D0CPSC,Maxon,GPX19M1KLSL16D0CPSC,planetary,2,15.5817174515235,0.069,1e-08,0.8,1,0.25,0.2
MM_GPX19M1KLSL21D0CPSC,Maxon,GPX19M1KLSL21D0CPSC,planetary,2,20.9514170040486,0.069,5.57e-09,0.8,1,0.25,0.2
MM_GPX19M1KLSL26D0CPSC,Maxon,GPX19M1KLSL26D0CPSC,planetary,2,26.0526315789474,0.069,9.03e-09,0.8,1,0.25,0.2
MM_GPX19M1KLSL28D0CPSC,Maxon,GPX19M1KLSL28D0CPSC,planetary,2,28.1715976331361,0.069,5.17e-09,0.8,1,0.25,0.2
MM_GPX19M1KLSL35D0CPSC,Maxon,GPX19M1KLSL35D0CPSC,planetary,2,35.0307692307692,0.069,5e-09,0.8,1,0.25,0.2
MM_GPX19M1KLSL44D0CPSC,Maxon,GPX19M1KLSL44D0CPSC,planetary,2,43.56,0.069,3.24e-09,0.8,1,0.25,0.2
MM_GPX22AAKLSL0103CPLW,Maxon,GPX22AAKLSL0103CPLW,planetary,3,102.839335180055,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0111CPLW,Maxon,GPX22AAKLSL0111CPLW,planetary,3,111.203674867642,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0138CPLW,Maxon,GPX22AAKLSL0138CPLW,planetary,3,138.279352226721,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0150CPLW,Maxon,GPX22AAKLSL0150CPLW,planetary,3,149.526172052799,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0172CPLW,Maxon,GPX22AAKLSL0172CPLW,planetary,3,171.947368421053,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0186CPLW,Maxon,GPX22AAKLSL0186CPLW,planetary,3,185.932544378698,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0231CPLW,Maxon,GPX22AAKLSL0231CPLW,planetary,3,231.203076923077,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL0243CPLW,Maxon,GPX22AAKLSL0243CPLW,planetary,4,242.789918739113,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0326CPLW,Maxon,GPX22AAKLSL0326CPLW,planetary,4,326.459059966131,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL03D9CPLW,Maxon,GPX22AAKLSL03D9CPLW,planetary,1,3.94736842105263,0.045,5.9e-08,0.9,1,0.6,0.5
MM_GPX22AAKLSL0406CPLW,Maxon,GPX22AAKLSL0406CPLW,planetary,4,405.944744131798,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0439CPLW,Maxon,GPX22AAKLSL0439CPLW,planetary,4,438.961874477536,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0546CPLW,Maxon,GPX22AAKLSL0546CPLW,planetary,4,545.839548263371,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0590CPLW,Maxon,GPX22AAKLSL0590CPLW,planetary,4,590.234889682102,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL05D3CPLW,Maxon,GPX22AAKLSL05D3CPLW,planetary,1,5.30769230769231,0.045,5.9e-08,0.9,1,0.6,0.5
MM_GPX22AAKLSL0679CPLW,Maxon,GPX22AAKLSL0679CPLW,planetary,4,678.739612188366,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL06D6CPLW,Maxon,GPX22AAKLSL06D6CPLW,planetary,1,6.6,0.045,5.9e-08,0.9,1,0.6,0.5
MM_GPX22AAKLSL0734CPLW,Maxon,GPX22AAKLSL0734CPLW,planetary,4,733.94425412644,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0794CPLW,Maxon,GPX22AAKLSL0794CPLW,planetary,4,793.638913203319,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0913CPLW,Maxon,GPX22AAKLSL0913CPLW,planetary,4,912.643724696356,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL0987CPLW,Maxon,GPX22AAKLSL0987CPLW,planetary,4,986.872735548475,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL1135CPLW,Maxon,GPX22AAKLSL1135CPLW,planetary,4,1134.85263157895,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL1227CPLW,Maxon,GPX22AAKLSL1227CPLW,planetary,4,1227.15479289941,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL1526CPLW,Maxon,GPX22AAKLSL1526CPLW,planetary,4,1525.94030769231,0.089,5.6e-08,0.66,1,1.9,1.5
MM_GPX22AAKLSL16D0CPLW,Maxon,GPX22AAKLSL16D0CPLW,planetary,2,15.5817174515235,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22AAKLSL21D0CPLW,Maxon,GPX22AAKLSL21D0CPLW,planetary,2,20.9514170040486,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22AAKLSL26D0CPLW,Maxon,GPX22AAKLSL26D0CPLW,planetary,2,26.0526315789474,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22AAKLSL28D0CPLW,Maxon,GPX22AAKLSL28D0CPLW,planetary,2,28.1715976331361,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22AAKLSL35D0CPLW,Maxon,GPX22AAKLSL35D0CPLW,planetary,2,35.0307692307692,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22AAKLSL44D0CPLW,Maxon,GPX22AAKLSL44D0CPLW,planetary,2,43.56,0.058,5e-08,0.81,1,0.9,0.7
MM_GPX22AAKLSL62D0CPLW,Maxon,GPX22AAKLSL62D0CPLW,planetary,3,61.5067794139087,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22AAKLSL83D0CPLW,Maxon,GPX22AAKLSL83D0CPLW,planetary,3,82.7029618580865,0.067,4.29e-08,0.74,1,1.5,1.2
MM_GPX22CAKLSL0103CPLW,Maxon,GPX22CAKLSL0103CPLW,planetary,3,102.839335180055,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0111CPLW,Maxon,GPX22CAKLSL0111CPLW,planetary,3,111.203674867642,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0138CPLW,Maxon,GPX22CAKLSL0138CPLW,planetary,3,138.279352226721,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0150CPLW,Maxon,GPX22CAKLSL0150CPLW,planetary,3,149.526172052799,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0172CPLW,Maxon,GPX22CAKLSL0172CPLW,planetary,3,171.947368421053,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0186CPLW,Maxon,GPX22CAKLSL0186CPLW,planetary,3,185.932544378698,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0231CPLW,Maxon,GPX22CAKLSL0231CPLW,planetary,3,231.203076923077,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL0243CPLW,Maxon,GPX22CAKLSL0243CPLW,planetary,4,242.789918739113,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0326CPLW,Maxon,GPX22CAKLSL0326CPLW,planetary,4,326.459059966131,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL03D9CPLW,Maxon,GPX22CAKLSL03D9CPLW,planetary,1,3.94736842105263,0.045,5.9e-08,0.9,1,0.8,0.7
MM_GPX22CAKLSL0406CPLW,Maxon,GPX22CAKLSL0406CPLW,planetary,4,405.944744131798,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0439CPLW,Maxon,GPX22CAKLSL0439CPLW,planetary,4,438.961874477536,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0546CPLW,Maxon,GPX22CAKLSL0546CPLW,planetary,4,545.839548263371,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0590CPLW,Maxon,GPX22CAKLSL0590CPLW,planetary,4,590.234889682102,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL05D3CPLW,Maxon,GPX22CAKLSL05D3CPLW,planetary,1,5.30769230769231,0.045,5.9e-08,0.9,1,0.8,0.7
MM_GPX22CAKLSL0679CPLW,Maxon,GPX22CAKLSL0679CPLW,planetary,4,678.739612188366,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL06D6CPLW,Maxon,GPX22CAKLSL06D6CPLW,planetary,1,6.6,0.045,5.9e-08,0.9,1,0.8,0.7
MM_GPX22CAKLSL0734CPLW,Maxon,GPX22CAKLSL0734CPLW,planetary,4,733.94425412644,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0794CPLW,Maxon,GPX22CAKLSL0794CPLW,planetary,4,793.638913203319,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0913CPLW,Maxon,GPX22CAKLSL0913CPLW,planetary,4,912.643724696356,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL0987CPLW,Maxon,GPX22CAKLSL0987CPLW,planetary,4,986.872735548475,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL1135CPLW,Maxon,GPX22CAKLSL1135CPLW,planetary,4,1134.85263157895,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL1227CPLW,Maxon,GPX22CAKLSL1227CPLW,planetary,4,1227.15479289941,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL1526CPLW,Maxon,GPX22CAKLSL1526CPLW,planetary,4,1525.94030769231,0.089,5.6e-08,0.66,1,2.5,2
MM_GPX22CAKLSL16D0CPLW,Maxon,GPX22CAKLSL16D0CPLW,planetary,2,15.5817174515235,0.058,5e-08,0.81,1,1.2,0.9
MM_GPX22CAKLSL21D0CPLW,Maxon,GPX22CAKLSL21D0CPLW,planetary,2,20.9514170040486,0.058,5e-08,0.81,1,1.2,0.9
MM_GPX22CAKLSL26D0CPLW,Maxon,GPX22CAKLSL26D0CPLW,planetary,2,26.0526315789474,0.058,5e-08,0.81,1,1.2,0.9
MM_GPX22CAKLSL28D0CPLW,Maxon,GPX22CAKLSL28D0CPLW,planetary,2,28.1715976331361,0.058,5e-08,0.81,1,1.2,0.9
MM_GPX22CAKLSL35D0CPLW,Maxon,GPX22CAKLSL35D0CPLW,planetary,2,35.0307692307692,0.058,5e-08,0.81,1,1.2,0.9
MM_GPX22CAKLSL44D0CPLW,Maxon,GPX22CAKLSL44D0CPLW,planetary,2,43.56,0.058,5e-08,0.81,1,1.2,0.9
MM_GPX22CAKLSL62D0CPLW,Maxon,GPX22CAKLSL62D0CPLW,planetary,3,61.5067794139087,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22CAKLSL83D0CPLW,Maxon,GPX22CAKLSL83D0CPLW,planetary,3,82.7029618580865,0.067,4.29e-08,0.74,1,2,1.6
MM_GPX22HPKLSL0103CPLW,Maxon,GPX22HPKLSL0103CPLW,planetary,3,102.839335180055,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0111CPLW,Maxon,GPX22HPKLSL0111CPLW,planetary,3,111.203674867642,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0138CPLW,Maxon,GPX22HPKLSL0138CPLW,planetary,3,138.279352226721,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0150CPLW,Maxon,GPX22HPKLSL0150CPLW,planetary,3,149.526172052799,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0172CPLW,Maxon,GPX22HPKLSL0172CPLW,planetary,3,171.947368421053,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0186CPLW,Maxon,GPX22HPKLSL0186CPLW,planetary,3,185.932544378698,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0231CPLW,Maxon,GPX22HPKLSL0231CPLW,planetary,3,231.203076923077,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL0243CPLW,Maxon,GPX22HPKLSL0243CPLW,planetary,4,242.789918739113,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0326CPLW,Maxon,GPX22HPKLSL0326CPLW,planetary,4,326.459059966131,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0406CPLW,Maxon,GPX22HPKLSL0406CPLW,planetary,4,405.944744131798,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0439CPLW,Maxon,GPX22HPKLSL0439CPLW,planetary,4,438.961874477536,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0546CPLW,Maxon,GPX22HPKLSL0546CPLW,planetary,4,545.839548263371,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0590CPLW,Maxon,GPX22HPKLSL0590CPLW,planetary,4,590.234889682102,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0679CPLW,Maxon,GPX22HPKLSL0679CPLW,planetary,4,678.739612188366,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0734CPLW,Maxon,GPX22HPKLSL0734CPLW,planetary,4,733.94425412644,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0794CPLW,Maxon,GPX22HPKLSL0794CPLW,planetary,4,793.638913203319,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0913CPLW,Maxon,GPX22HPKLSL0913CPLW,planetary,4,912.643724696356,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL0987CPLW,Maxon,GPX22HPKLSL0987CPLW,planetary,4,986.872735548475,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL1135CPLW,Maxon,GPX22HPKLSL1135CPLW,planetary,4,1134.85263157895,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL1227CPLW,Maxon,GPX22HPKLSL1227CPLW,planetary,4,1227.15479289941,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL1526CPLW,Maxon,GPX22HPKLSL1526CPLW,planetary,4,1525.94030769231,0.095,1.1e-07,0.55,1,4.2,3.7
MM_GPX22HPKLSL16D0CPLW,Maxon,GPX22HPKLSL16D0CPLW,planetary,2,15.5817174515235,0.073,1.31e-07,0.75,1,3,2.4
MM_GPX22HPKLSL21D0CPLW,Maxon,GPX22HPKLSL21D0CPLW,planetary,2,20.9514170040486,0.073,1.31e-07,0.75,1,3,2.4
MM_GPX22HPKLSL26D0CPLW,Maxon,GPX22HPKLSL26D0CPLW,planetary,2,26.0526315789474,0.073,1.31e-07,0.75,1,3,2.4
MM_GPX22HPKLSL28D0CPLW,Maxon,GPX22HPKLSL28D0CPLW,planetary,2,28.1715976331361,0.073,1.31e-07,0.75,1,3,2.4
MM_GPX22HPKLSL35D0CPLW,Maxon,GPX22HPKLSL35D0CPLW,planetary,2,35.0307692307692,0.073,1.31e-07,0.75,1,3,2.4
MM_GPX22HPKLSL44D0CPLW,Maxon,GPX22HPKLSL44D0CPLW,planetary,2,43.56,0.073,1.31e-07,0.75,1,3,2.4
MM_GPX22HPKLSL62D0CPLW,Maxon,GPX22HPKLSL62D0CPLW,planetary,3,61.5067794139087,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HPKLSL83D0CPLW,Maxon,GPX22HPKLSL83D0CPLW,planetary,3,82.7029618580865,0.086,1.19e-07,0.65,1,3.8,3.3
MM_GPX22HSKLSL03D9CPSC,Maxon,GPX22HSKLSL03D9CPSC,planetary,1,3.94736842105263,0.065,2.93e-08,0.85,1,0.14,0.11
MM_GPX22HSKLSL05D3CPSC,Maxon,GPX22HSKLSL05D3CPSC,planetary,1,5.30769230769231,0.065,1.59e-08,0.85,1,0.14,0.11
MM_GPX22HSKLSL06D6CPSC,Maxon,GPX22HSKLSL06D6CPSC,planetary,1,6.6,0.065,9.91e-09,0.85,1,0.14,0.11
MM_GPX22HSKLSL16D0CPSC,Maxon,GPX22HSKLSL16D0CPSC,planetary,2,15.5817174515235,0.086,1.85e-08,0.8,1,0.38,0.27
MM_GPX22HSKLSL21D0CPSC,Maxon,GPX22HSKLSL21D0CPSC,planetary,2,20.9514170040486,0.086,1e-08,0.8,1,0.38,0.27
MM_GPX22HSKLSL26D0CPSC,Maxon,GPX22HSKLSL26D0CPSC,planetary,2,26.0526315789474,0.086,1.81e-08,0.8,1,0.38,0.27
